"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Hazy_Localization.txt:175","逆崎約子の正義","逆崎約子の正義","ac27_title","False","","",""
"Hazy_Localization.txt:176","２章逆崎篇をクリアした","２章逆崎篇をクリアした","ac27_detail","False","","",""
"Hazy_Localization.txt:177","蝶澤麻由の脱出","蝶澤麻由の脱出","ac28_title","False","","",""
"Hazy_Localization.txt:178","２章蝶澤篇をクリアした","２章蝶澤篇をクリアした","ac28_detail","False","","",""
"Hazy_Localization.txt:179","興家彰吾の油断","興家彰吾の油断","ac29_title","False","","",""
"Hazy_Localization.txt:180","興家彰吾が死亡した","興家彰吾が死亡した","ac29_detail","False","","",""
"Hazy_Localization.txt:181","消えずの興家彰吾","消えずの興家彰吾","ac30_title","False","","",""
"Hazy_Localization.txt:182","興家彰吾が死亡した","興家彰吾が死亡した","ac30_detail","False","","",""
"Hazy_Localization.txt:183","足洗い興家彰吾","足洗い興家彰吾","ac31_title","False","","",""
"Hazy_Localization.txt:184","興家彰吾が死亡した","興家彰吾が死亡した","ac31_detail","False","","",""
"Hazy_Localization.txt:185","送り興家彰吾","送り興家彰吾","ac32_title","False","","",""
"Hazy_Localization.txt:186","興家彰吾が死亡した","興家彰吾が死亡した","ac32_detail","False","","",""
"Hazy_Localization.txt:187","足洗い津詰徹生","足洗い津詰徹生","ac33_title","False","","",""
"Hazy_Localization.txt:188","津詰徹生が死亡した","津詰徹生が死亡した","ac33_detail","False","","",""
"Hazy_Localization.txt:189","片葉の逆崎約子","片葉の逆崎約子","ac34_title","False","","",""
"Hazy_Localization.txt:190","逆崎約子が死亡した","逆崎約子が死亡した","ac34_detail","False","","",""
"Hazy_Localization.txt:191","消えずの逆崎約子","消えずの逆崎約子","ac35_title","False","","",""
"Hazy_Localization.txt:192","逆崎約子が死亡した","逆崎約子が死亡した","ac35_detail","False","","",""
"Hazy_Localization.txt:193","AUTO切り替え(ボタン表示時)","AUTO切り替え(ボタン表示時)","operation_auto","False","","",""
"Hazy_Localization.txt:194","視点拡大","視点拡大","operation_expansion","False","","",""
"Hazy_Localization.txt:195","視点縮小","視点縮小","operation_shrink","False","","",""
"Hazy_Localization.txt:196","カーソル移動","カーソル移動","operation_cursor_move","False","","",""
"Hazy_Localization.txt:197","項目選択","項目選択","operation_item_select","False","","",""
"Hazy_Localization.txt:198","視点移動/","視点移動/","operation_perspective_move","False","","",""
"Hazy_Localization.txt:199","スクロール","スクロール","operation_scroll","False","","",""
"Hazy_Localization.txt:200","視点拡大/縮小","視点拡大/縮小","operation_scaling","False","","",""
"Hazy_Localization.txt:201","タッチスクリーンでも操作可能<br>(視点移動は2本指でスワイプ)","タッチスクリーンでも操作可能<br>(視点移動は2本指でスワイプ)","operation_screen","False","","",""
"Hazy_Localization.txt:202","？？？","？？？","documentlist_disable_title","False","","",""
"Hazy_Localization.txt:203","？？？","？？？","save_charaname_unknown","False","","",""
"Hazy_Localization.txt:204","興家 彰吾","興家 彰吾","txid_chr01_st","False","","",""
"Hazy_Localization.txt:205","福永 葉子","福永 葉子","txid_chr02_st","False","","",""
"Hazy_Localization.txt:206","志岐間 春恵","志岐間 春恵","txid_chr03_st","False","","",""
"Hazy_Localization.txt:207","櫂 利飛太","櫂 利飛太","txid_chr04_st","False","","",""
"Hazy_Localization.txt:208","津詰 徹生","津詰 徹生","txid_chr05_st","False","","",""
"Hazy_Localization.txt:209","襟尾 純","襟尾 純","txid_chr06_st","False","","",""
"Hazy_Localization.txt:210","吉見 肇","吉見 肇","txid_chr07_st","False","","",""
"Hazy_Localization.txt:211","黒鈴 ミヲ","黒鈴 ミヲ","txid_chr08_st","False","","",""
"Hazy_Localization.txt:212","逆崎 約子","逆崎 約子","txid_chr09_st","False","","",""
"Hazy_Localization.txt:213","白石 美智代","白石 美智代","txid_chr10_st","False","","",""
"Hazy_Localization.txt:214","奥田 瞳","奥田 瞳","txid_chr11_st","False","","",""
"Hazy_Localization.txt:215","城之内 耕兵","城之内 耕兵","txid_chr12_st","False","","",""
"Hazy_Localization.txt:216","葦宮 誠","葦宮 誠","txid_chr13_st","False","","",""
"Hazy_Localization.txt:217","蝶澤 麻由","蝶澤 麻由","txid_chr14_st","False","","",""
"Hazy_Localization.txt:218","並垣 祐太郎","並垣 祐太郎","txid_chr15_st","False","","",""
"Hazy_Localization.txt:219","灯野 あやめ","灯野 あやめ","txid_chr16_st","False","","",""
"Hazy_Localization.txt:220","新石 英樹","新石 英樹","txid_chr17_st","False","","",""
"Hazy_Localization.txt:221","山森 ナツヱ","山森 ナツヱ","txid_chr18_st","False","","",""
"Hazy_Localization.txt:222","弓岡 巧己","弓岡 巧己","txid_chr19_st","False","","",""
"Hazy_Localization.txt:223","岩井 官吉郎","岩井 官吉郎","txid_chr20_st","False","","",""
"Hazy_Localization.txt:224","志岐間 修一","志岐間 修一","txid_chr21_st","False","","",""
"Hazy_Localization.txt:225","根島 史周","根島 史周","txid_chr22_st","False","","",""
"Hazy_Localization.txt:226","案内人","案内人","txid_chr30_st","False","","",""
"Hazy_Localization.txt:227","ゲームの遊び方","ゲームの遊び方","txid_doc01_st","False","","",""
"Hazy_Localization.txt:228","本所七不思議","本所七不思議","txid_doc04_st","False","","",""
"Hazy_Localization.txt:229","『置いてけ堀』","『置いてけ堀』","txid_doc05_st","False","","",""
"Hazy_Localization.txt:230","『馬鹿囃子』","『馬鹿囃子』","txid_doc06_st","False","","",""
"Hazy_Localization.txt:231","『送り提灯』","『送り提灯』","txid_doc07_st","False","","",""
"Hazy_Localization.txt:232","『送り拍子木』","『送り拍子木』","txid_doc08_st","False","","",""
"Hazy_Localization.txt:233","『落葉なき椎』","『落葉なき椎』","txid_doc09_st","False","","",""
"Hazy_Localization.txt:234","『津軽の太鼓』","『津軽の太鼓』","txid_doc10_st","False","","",""
"Hazy_Localization.txt:235","『足洗い屋敷』","『足洗い屋敷』","txid_doc11_st","False","","",""
"Hazy_Localization.txt:236","『片葉の芦』","『片葉の芦』","txid_doc12_st","False","","",""
"Hazy_Localization.txt:237","『消えずの行灯』","『消えずの行灯』","txid_doc13_st","False","","",""
"Hazy_Localization.txt:238","蘇りの秘術","蘇りの秘術","txid_doc15_st","False","","",""
"Hazy_Localization.txt:239","呪影／呪主","呪影／呪主","txid_doc17_st","False","","",""
"Hazy_Localization.txt:240","呪詛珠","呪詛珠","txid_doc18_st","False","","",""
"Hazy_Localization.txt:241","滓魂","滓魂","txid_doc19_st","False","","",""
"Hazy_Localization.txt:242","禄命簿","禄命簿","txid_doc22_st","False","","",""
"Hazy_Localization.txt:243","禄命簿・陰の書","禄命簿・陰の書","txid_doc48_st","False","","",""
"Hazy_Localization.txt:244","霊夜祭","霊夜祭","txid_doc25_st","False","","",""
"Hazy_Localization.txt:245","陰陽師","陰陽師","txid_doc42_st","False","","",""
"Hazy_Localization.txt:246","西洋黒魔術","西洋黒魔術","txid_doc49_st","False","","",""
"Hazy_Localization.txt:247","本所事変","本所事変","txid_doc14_st","False","","",""
"Hazy_Localization.txt:248","東京都墨田区","東京都墨田区","txid_doc02_st","False","","",""
"Hazy_Localization.txt:249","FILE23","FILE23","txid_doc20_st","False","","",""
"Hazy_Localization.txt:250","本所","本所","txid_doc03_st","False","","",""
"Hazy_Localization.txt:251","隅田川","隅田川","txid_doc27_st","False","","",""
"Hazy_Localization.txt:252","両国橋","両国橋","txid_doc28_st","False","","",""
"Hazy_Localization.txt:253","駒形橋","駒形橋","txid_doc29_st","False","","",""
"Hazy_Localization.txt:254","南割下水通り","南割下水通り","txid_doc30_st","False","","",""
"Hazy_Localization.txt:255","錦糸堀公園","錦糸堀公園","txid_doc31_st","False","","",""
"Hazy_Localization.txt:256","旧安田庭園","旧安田庭園","txid_doc32_st","False","","",""
"Hazy_Localization.txt:257","緑町公園","緑町公園","txid_doc33_st","False","","",""
"Hazy_Localization.txt:258","ヒハク石鹸","ヒハク石鹸","txid_doc23_st","False","","",""
"Hazy_Localization.txt:259","駒形高校","駒形高校","txid_doc34_st","False","","",""
"Hazy_Localization.txt:260","志岐間邸","志岐間邸","txid_doc35_st","False","","",""
"Hazy_Localization.txt:261","喫茶店 黒桔梗","喫茶店 黒桔梗","txid_doc36_st","False","","",""
"Hazy_Localization.txt:262","駄菓子せんのや","駄菓子せんのや","txid_doc37_st","False","","",""
"Hazy_Localization.txt:263","アオサギ探偵堂","アオサギ探偵堂","txid_doc41_st","False","","",""
"Hazy_Localization.txt:264","心霊対策室","心霊対策室","txid_doc40_st","False","","",""
"Hazy_Localization.txt:265","オカルトブーム","オカルトブーム","txid_doc16_st","False","","",""
"Hazy_Localization.txt:266","こっくりさん","こっくりさん","txid_doc24_st","False","","",""
"Hazy_Localization.txt:267","少年非行","少年非行","txid_doc43_st","False","","",""
"Hazy_Localization.txt:268","電話ボックス","電話ボックス","txid_doc21_st","False","","",""
"Hazy_Localization.txt:269","葛飾北斎","葛飾北斎","txid_doc38_st","False","","",""
"Hazy_Localization.txt:270","根島事件まとめ","根島事件まとめ","txid_doc46_st","False","","",""
"Hazy_Localization.txt:271","志岐間誘拐事件まとめ","志岐間誘拐事件まとめ","txid_doc26_st","False","","",""
"Hazy_Localization.txt:272","白石美智代関連のメモ","白石美智代関連のメモ","txid_doc45_st","False","","",""
"Hazy_Localization.txt:273","吉見肇関連のメモ","吉見肇関連のメモ","txid_doc44_st","False","","",""
"Hazy_Localization.txt:274","判明している呪主のメモ","判明している呪主のメモ","txid_doc47_st","False","","",""
"Hazy_Localization.txt:275","なめどり","なめどり","txid_doc39_st","False","","",""
"Hazy_Localization.txt:276","興家彰吾","興家彰吾","txid_strych_name_01","False","","",""
"Hazy_Localization.txt:277","志岐間春恵","志岐間春恵","txid_strych_name_02","False","","",""
"Hazy_Localization.txt:278","津詰徹生","津詰徹生","txid_strych_name_03","False","","",""
"Hazy_Localization.txt:279","逆崎約子","逆崎約子","txid_strych_name_04","False","","",""
"Hazy_Localization.txt:280","蝶澤麻由","蝶澤麻由","txid_strych_name_05","False","","",""
"Hazy_Localization.txt:281","「錦糸堀公園 Part1」","「錦糸堀公園 Part1」","txid_strych_title_a0_010","False","","",""
"Hazy_Localization.txt:282","「錦糸堀公園 Part2」","「錦糸堀公園 Part2」","txid_strych_title_a0_020","False","","",""
"Hazy_Localization.txt:283","「錦糸堀公園 Part3」","「錦糸堀公園 Part3」","txid_strych_title_a0_030","False","","",""
"Hazy_Localization.txt:284","「七不思議巡り Part1」","「七不思議巡り Part1」","txid_strych_title_a0_040","False","","",""
"Hazy_Localization.txt:285","「七不思議巡り Part2」","「七不思議巡り Part2」","txid_strych_title_a0_060","False","","",""
"Hazy_Localization.txt:286","「錦糸堀公園 Part3'」","「錦糸堀公園 Part3'」","txid_strych_title_a0_110","False","","",""
"Hazy_Localization.txt:287","「錦糸堀公園 Part4」","「錦糸堀公園 Part4」","txid_strych_title_a0_120","False","","",""
"Hazy_Localization.txt:288","「解除」","「解除」","txid_strych_title_a1_010","False","","",""
"Hazy_Localization.txt:289","「もうひとつの結末」","「もうひとつの結末」","txid_strych_title_a1_020","False","","",""
"Hazy_Localization.txt:290","「夢じゃない」","「夢じゃない」","txid_strych_title_b0_010","False","","",""
"Hazy_Localization.txt:291","「面白い話」","「面白い話」","txid_strych_title_b0_020","False","","",""
